Momentum_MeV/c	Charge_pC	ChargeDen_pC/MeV/c	acepAngle_mrad	NrmMmt_MeV/c/T	gap Mmt_MeV/c
1.51289645e+02	3.67473511e-02	1.87133432e-01	8.35950275e+00	7.54561821e+02	0.00000000e+00
1.51486015e+02	3.61039705e-02	1.83857059e-01	8.35952794e+00	7.55541222e+02	0.00000000e+00
1.51682385e+02	3.55206974e-02	1.80886780e-01	8.35955385e+00	7.56520622e+02	0.00000000e+00
1.51878755e+02	3.55733733e-02	1.81155028e-01	8.35958159e+00	7.57500022e+02	0.00000000e+00
1.52075124e+02	3.59784413e-02	1.83217810e-01	8.35961204e+00	7.58479423e+02	0.00000000e+00
1.52271494e+02	3.52629818e-02	1.79574381e-01	8.35964683e+00	7.59458823e+02	0.00000000e+00
1.52467864e+02	3.51557478e-02	1.79028299e-01	8.35968762e+00	7.60438224e+02	0.00000000e+00
1.52664234e+02	3.46587687e-02	1.76497465e-01	8.35973720e+00	7.61417624e+02	0.00000000e+00
1.52860603e+02	3.40597436e-02	1.73446970e-01	8.35979611e+00	7.62397024e+02	0.00000000e+00
1.53056973e+02	3.37287202e-02	1.71761256e-01	8.35986090e+00	7.63376425e+02	0.00000000e+00
1.53253343e+02	3.44121573e-02	1.75241614e-01	8.35992933e+00	7.64355825e+02	0.00000000e+00
1.53449713e+02	3.34601254e-02	1.70393454e-01	8.35999937e+00	7.65335226e+02	0.00000000e+00
1.53646083e+02	3.35202850e-02	1.70699814e-01	8.36006848e+00	7.66314626e+02	0.00000000e+00
1.53842452e+02	3.27292239e-02	1.66671387e-01	8.36013471e+00	7.67294027e+02	0.00000000e+00
1.54038822e+02	3.28702288e-02	1.67389446e-01	8.36019481e+00	7.68273427e+02	0.00000000e+00
1.54235192e+02	3.22034921e-02	1.63994134e-01	8.36024765e+00	7.69252827e+02	0.00000000e+00
1.54431562e+02	3.10411376e-02	1.58074921e-01	8.36029164e+00	7.70232228e+02	0.00000000e+00
1.54627931e+02	3.09372332e-02	1.57545795e-01	8.36032905e+00	7.71211628e+02	0.00000000e+00
1.54824301e+02	3.08883072e-02	1.57296642e-01	8.36036326e+00	7.72191029e+02	0.00000000e+00
1.55020671e+02	3.01175932e-02	1.53371832e-01	8.36039492e+00	7.73170429e+02	0.00000000e+00
1.55217041e+02	3.04217658e-02	1.54920811e-01	8.36042437e+00	7.74149829e+02	0.00000000e+00
1.55413411e+02	2.97183113e-02	1.51338516e-01	8.36045234e+00	7.75129230e+02	0.00000000e+00
1.55609780e+02	2.97335763e-02	1.51416252e-01	8.36047947e+00	7.76108630e+02	0.00000000e+00
1.55806150e+02	2.96741020e-02	1.51113383e-01	8.36050628e+00	7.77088031e+02	0.00000000e+00
1.56002520e+02	2.85239890e-02	1.45256509e-01	8.36053335e+00	7.78067431e+02	0.00000000e+00
1.56198890e+02	2.85280137e-02	1.45277005e-01	8.36056122e+00	7.79046831e+02	0.00000000e+00
1.56395259e+02	2.84683810e-02	1.44973330e-01	8.36059031e+00	7.80026232e+02	0.00000000e+00
1.56591629e+02	2.82198196e-02	1.43707547e-01	8.36061926e+00	7.81005632e+02	0.00000000e+00
1.56787999e+02	2.73488835e-02	1.39272363e-01	8.36064693e+00	7.81985033e+02	0.00000000e+00
1.56984369e+02	2.75971364e-02	1.40536575e-01	8.36067389e+00	7.82964433e+02	0.00000000e+00
1.57180739e+02	2.77268619e-02	1.41197193e-01	8.36070067e+00	7.83943833e+02	0.00000000e+00
1.57377108e+02	2.72146608e-02	1.38588843e-01	8.36072785e+00	7.84923234e+02	0.00000000e+00
1.57573478e+02	2.65649782e-02	1.35280378e-01	8.36075605e+00	7.85902634e+02	0.00000000e+00
1.57769848e+02	2.65234027e-02	1.35068658e-01	8.36078574e+00	7.86882035e+02	0.00000000e+00
1.57966218e+02	2.60573327e-02	1.32695227e-01	8.36081742e+00	7.87861435e+02	0.00000000e+00
1.58162588e+02	2.65636974e-02	1.35273855e-01	8.36085189e+00	7.88840835e+02	0.00000000e+00
1.58358957e+02	2.59345228e-02	1.32069826e-01	8.36088985e+00	7.89820236e+02	0.00000000e+00
1.58555327e+02	2.54750872e-02	1.29730180e-01	8.36093403e+00	7.90799636e+02	0.00000000e+00
1.58751697e+02	2.54327082e-02	1.29514368e-01	8.36098725e+00	7.91779037e+02	0.00000000e+00
1.58948067e+02	2.55165493e-02	1.29941324e-01	8.36104857e+00	7.92758437e+02	0.00000000e+00
1.59144436e+02	2.46611597e-02	1.25585309e-01	8.36111521e+00	7.93737837e+02	0.00000000e+00
1.59340806e+02	2.48728068e-02	1.26663108e-01	8.36118456e+00	7.94717238e+02	0.00000000e+00
1.59537176e+02	2.47215100e-02	1.25892639e-01	8.36125452e+00	7.95696638e+02	0.00000000e+00
1.59733546e+02	2.45393606e-02	1.24965055e-01	8.36132267e+00	7.96676039e+02	0.00000000e+00
1.59929916e+02	2.39483504e-02	1.21955376e-01	8.36138657e+00	7.97655439e+02	0.00000000e+00
1.60126285e+02	2.41135813e-02	1.22796803e-01	8.36144436e+00	7.98634839e+02	0.00000000e+00
1.60322655e+02	2.35570370e-02	1.19962638e-01	8.36149406e+00	7.99614240e+02	0.00000000e+00
1.60519025e+02	2.30199103e-02	1.17227356e-01	8.36153500e+00	8.00593640e+02	0.00000000e+00
1.60715395e+02	2.30959787e-02	1.17614729e-01	8.36157107e+00	8.01573041e+02	0.00000000e+00
1.60911764e+02	2.25562477e-02	1.14866186e-01	8.36160418e+00	8.02552441e+02	0.00000000e+00
1.61108134e+02	2.22827572e-02	1.13473453e-01	8.36163491e+00	8.03531842e+02	0.00000000e+00
1.61304504e+02	2.19661899e-02	1.11861356e-01	8.36166383e+00	8.04511242e+02	0.00000000e+00
1.61500874e+02	2.18077960e-02	1.11054745e-01	8.36169147e+00	8.05490642e+02	0.00000000e+00
1.61697244e+02	2.16743740e-02	1.10375302e-01	8.36171840e+00	8.06470043e+02	0.00000000e+00
1.61893613e+02	2.16156091e-02	1.10076046e-01	8.36174527e+00	8.07449443e+02	0.00000000e+00
1.62089983e+02	2.15338610e-02	1.09659749e-01	8.36177260e+00	8.08428844e+02	0.00000000e+00
1.62286353e+02	2.10418752e-02	1.07154344e-01	8.36180092e+00	8.09408244e+02	0.00000000e+00
1.62482723e+02	2.08423906e-02	1.06138483e-01	8.36183055e+00	8.10387644e+02	0.00000000e+00
1.62679092e+02	2.06944408e-02	1.05385058e-01	8.36186060e+00	8.11367045e+02	0.00000000e+00
1.62875462e+02	2.00870285e-02	1.02291851e-01	8.36189067e+00	8.12346445e+02	0.00000000e+00
1.63071832e+02	2.00275290e-02	1.01988854e-01	8.36192077e+00	8.13325846e+02	0.00000000e+00
1.63268202e+02	1.97339697e-02	1.00493923e-01	8.36195087e+00	8.14305246e+02	0.00000000e+00
1.63464572e+02	1.96237879e-02	9.99328298e-02	8.36198099e+00	8.15284646e+02	0.00000000e+00
1.63660941e+02	2.00518255e-02	1.02112583e-01	8.36201111e+00	8.16264047e+02	0.00000000e+00
1.63857311e+02	1.94447029e-02	9.90208510e-02	8.36204123e+00	8.17243447e+02	0.00000000e+00
1.64053681e+02	1.87971969e-02	9.57234702e-02	8.36207135e+00	8.18222848e+02	0.00000000e+00
1.64250051e+02	1.89795766e-02	9.66522265e-02	8.36210147e+00	8.19202248e+02	0.00000000e+00
1.64446421e+02	1.90419749e-02	9.69699857e-02	8.36213159e+00	8.20181648e+02	0.00000000e+00
1.64642790e+02	1.91019334e-02	9.72753206e-02	8.36216170e+00	8.21161049e+02	0.00000000e+00
1.64839160e+02	1.85982801e-02	9.47104997e-02	8.36219180e+00	8.22140449e+02	0.00000000e+00
1.65035530e+02	1.89349917e-02	9.64251810e-02	8.36222191e+00	8.23119850e+02	0.00000000e+00
1.65231900e+02	1.79337953e-02	9.13266553e-02	8.36225202e+00	8.24099250e+02	0.00000000e+00
1.65428269e+02	1.80192493e-02	9.17618238e-02	8.36228212e+00	8.25078650e+02	0.00000000e+00
1.65624639e+02	1.78901651e-02	9.11044711e-02	8.36231223e+00	8.26058051e+02	0.00000000e+00
1.65821009e+02	1.78678667e-02	9.09909182e-02	8.36234233e+00	8.27037451e+02	0.00000000e+00
1.66017379e+02	1.74743103e-02	8.89867584e-02	8.36237243e+00	8.28016852e+02	0.00000000e+00
1.66213749e+02	1.69786049e-02	8.64624120e-02	8.36240253e+00	8.28996252e+02	0.00000000e+00
1.66410118e+02	1.72383500e-02	8.77851462e-02	8.36243263e+00	8.29975652e+02	0.00000000e+00
1.66606488e+02	1.69884387e-02	8.65124899e-02	8.36246273e+00	8.30955053e+02	0.00000000e+00
1.66802858e+02	1.67016099e-02	8.50518335e-02	8.36249283e+00	8.31934453e+02	0.00000000e+00
1.66999228e+02	1.61993353e-02	8.24940336e-02	8.36252293e+00	8.32913854e+02	0.00000000e+00
1.67195597e+02	1.63365686e-02	8.31928846e-02	8.36255304e+00	8.33893254e+02	0.00000000e+00
1.67391967e+02	1.63315465e-02	8.31673103e-02	8.36258315e+00	8.34872654e+02	0.00000000e+00
1.67588337e+02	1.60871165e-02	8.19225668e-02	8.36261326e+00	8.35852055e+02	0.00000000e+00
1.67784707e+02	1.59717344e-02	8.13349909e-02	8.36264337e+00	8.36831455e+02	0.00000000e+00
1.67981077e+02	1.61210709e-02	8.20954774e-02	8.36267348e+00	8.37810856e+02	0.00000000e+00
1.68177446e+02	1.59244979e-02	8.10944424e-02	8.36270358e+00	8.38790256e+02	0.00000000e+00
1.68373816e+02	1.60206469e-02	8.15840744e-02	8.36273369e+00	8.39769657e+02	0.00000000e+00
1.68570186e+02	1.58395787e-02	8.06619972e-02	8.36276380e+00	8.40749057e+02	0.00000000e+00
1.68766556e+02	1.52413278e-02	7.76154441e-02	8.36279391e+00	8.41728457e+02	0.00000000e+00
1.68962925e+02	1.50006988e-02	7.63900573e-02	8.36282402e+00	8.42707858e+02	0.00000000e+00
1.69159295e+02	1.50041103e-02	7.64074298e-02	8.36285412e+00	8.43687258e+02	0.00000000e+00
1.69355665e+02	1.47737627e-02	7.52344002e-02	8.36288423e+00	8.44666659e+02	0.00000000e+00
1.69552035e+02	1.45349437e-02	7.40182304e-02	8.36291434e+00	8.45646059e+02	0.00000000e+00
1.69748405e+02	1.43762117e-02	7.32098982e-02	8.36294445e+00	8.46625459e+02	0.00000000e+00
1.69944774e+02	1.45508129e-02	7.40990432e-02	8.36297456e+00	8.47604860e+02	0.00000000e+00
1.70141144e+02	1.44385868e-02	7.35275394e-02	8.36300467e+00	8.48584260e+02	0.00000000e+00
1.70337514e+02	1.47078498e-02	7.48987428e-02	8.36303478e+00	8.49563661e+02	0.00000000e+00
1.70533884e+02	1.43250874e-02	7.29495511e-02	8.36306489e+00	8.50543061e+02	0.00000000e+00
1.70730254e+02	1.38528635e-02	7.05447824e-02	8.36309500e+00	8.51522461e+02	0.00000000e+00
1.70926623e+02	1.34977525e-02	6.87364035e-02	8.36312511e+00	8.52501862e+02	0.00000000e+00
1.71122993e+02	1.33743570e-02	6.81080203e-02	8.36315523e+00	8.53481262e+02	0.00000000e+00
1.71319363e+02	1.31655172e-02	6.70445172e-02	8.36318534e+00	8.54460663e+02	0.00000000e+00
1.71515733e+02	1.31390596e-02	6.69097835e-02	8.36321545e+00	8.55440063e+02	0.00000000e+00
1.71712102e+02	1.32493608e-02	6.74714853e-02	8.36324556e+00	8.56419463e+02	0.00000000e+00
1.71908472e+02	1.31933349e-02	6.71861771e-02	8.36327567e+00	8.57398864e+02	0.00000000e+00
1.72104842e+02	1.25033584e-02	6.36725180e-02	8.36330578e+00	8.58378264e+02	0.00000000e+00
1.72301212e+02	1.23842596e-02	6.30660150e-02	8.36333589e+00	8.59357665e+02	0.00000000e+00
1.72497582e+02	1.24939692e-02	6.36247042e-02	8.36336600e+00	8.60337065e+02	0.00000000e+00
1.72693951e+02	1.26545352e-02	6.44423754e-02	8.36339610e+00	8.61316465e+02	0.00000000e+00
1.72890321e+02	1.23880859e-02	6.30855004e-02	8.36342621e+00	8.62295866e+02	0.00000000e+00
1.73086691e+02	1.21908784e-02	6.20812344e-02	8.36345633e+00	8.63275266e+02	0.00000000e+00
1.73283061e+02	1.22599010e-02	6.24327272e-02	8.36348644e+00	8.64254667e+02	0.00000000e+00
1.73479430e+02	1.18725580e-02	6.04602091e-02	8.36351655e+00	8.65234067e+02	0.00000000e+00
1.73675800e+02	1.21367895e-02	6.18057899e-02	8.36354667e+00	8.66213467e+02	0.00000000e+00
1.73872170e+02	1.23172962e-02	6.27250087e-02	8.36357679e+00	8.67192868e+02	0.00000000e+00
1.74068540e+02	1.19201058e-02	6.07023429e-02	8.36360690e+00	8.68172268e+02	0.00000000e+00
1.74264910e+02	1.16151523e-02	5.91493873e-02	8.36363702e+00	8.69151669e+02	0.00000000e+00
1.74461279e+02	1.18190531e-02	6.01877386e-02	8.36366713e+00	8.70131069e+02	0.00000000e+00
1.74657649e+02	1.13461870e-02	5.77796995e-02	8.36369724e+00	8.71110470e+02	0.00000000e+00
1.74854019e+02	1.15133898e-02	5.86311686e-02	8.36372736e+00	8.72089870e+02	0.00000000e+00
1.75050389e+02	1.13593413e-02	5.78466873e-02	8.36375747e+00	8.73069270e+02	0.00000000e+00
1.75246758e+02	1.10341302e-02	5.61905711e-02	8.36378759e+00	8.74048671e+02	0.00000000e+00
1.75443128e+02	1.10665245e-02	5.63555372e-02	8.36381770e+00	8.75028071e+02	0.00000000e+00
1.75639498e+02	1.14966417e-02	5.85458800e-02	8.36384782e+00	8.76007472e+02	0.00000000e+00
1.75835868e+02	1.09502524e-02	5.57634291e-02	8.36387793e+00	8.76986872e+02	0.00000000e+00
1.76032238e+02	1.01427024e-02	5.16510345e-02	8.36390805e+00	8.77966272e+02	0.00000000e+00
1.76228607e+02	1.01187668e-02	5.15291443e-02	8.36393817e+00	8.78945673e+02	0.00000000e+00
1.76424977e+02	1.07237115e-02	5.46097846e-02	8.36396828e+00	8.79925073e+02	0.00000000e+00
1.76621347e+02	1.06723100e-02	5.43480261e-02	8.36399840e+00	8.80904474e+02	0.00000000e+00
1.76817717e+02	1.05925433e-02	5.39418194e-02	8.36402852e+00	8.81883874e+02	0.00000000e+00
1.77014087e+02	1.01774161e-02	5.18278119e-02	8.36405864e+00	8.82863274e+02	0.00000000e+00
1.77210456e+02	1.03352781e-02	5.26317137e-02	8.36408875e+00	8.83842675e+02	0.00000000e+00
1.77406826e+02	9.79932113e-03	4.99023885e-02	8.36411887e+00	8.84822075e+02	0.00000000e+00
1.77603196e+02	1.02088614e-02	5.19879450e-02	8.36414899e+00	8.85801476e+02	0.00000000e+00
1.77799566e+02	9.94475072e-03	5.06429790e-02	8.36417910e+00	8.86780876e+02	0.00000000e+00
1.77995935e+02	9.37149272e-03	4.77237010e-02	8.36420922e+00	8.87760276e+02	0.00000000e+00
1.78192305e+02	9.32685290e-03	4.74963756e-02	8.36423934e+00	8.88739677e+02	0.00000000e+00
1.78388675e+02	9.28346438e-03	4.72754225e-02	8.36426946e+00	8.89719077e+02	0.00000000e+00
1.78585045e+02	9.38217524e-03	4.77781010e-02	8.36429958e+00	8.90698478e+02	0.00000000e+00
1.78781415e+02	8.80563030e-03	4.48420844e-02	8.36432971e+00	8.91677878e+02	0.00000000e+00
1.78977784e+02	9.09861679e-03	4.63340985e-02	8.36435984e+00	8.92657278e+02	0.00000000e+00
1.79174154e+02	8.88296302e-03	4.52358961e-02	8.36438997e+00	8.93636679e+02	0.00000000e+00
1.79370524e+02	9.03590477e-03	4.60147417e-02	8.36442010e+00	8.94616079e+02	0.00000000e+00
1.79566894e+02	8.99947099e-03	4.58292052e-02	8.36445022e+00	8.95595480e+02	0.00000000e+00
1.79763263e+02	8.75988966e-03	4.46091532e-02	8.36448035e+00	8.96574880e+02	0.00000000e+00
1.79959633e+02	8.65479564e-03	4.40739689e-02	8.36451046e+00	8.97554280e+02	0.00000000e+00
1.80156003e+02	8.29479126e-03	4.22406707e-02	8.36454057e+00	8.98533681e+02	0.00000000e+00
1.80352373e+02	8.44363327e-03	4.29986387e-02	8.36457067e+00	8.99513081e+02	0.00000000e+00
1.80548743e+02	8.20141635e-03	4.17651652e-02	8.36460076e+00	9.00492482e+02	0.00000000e+00
1.80745112e+02	7.91937712e-03	4.03288992e-02	8.36463084e+00	9.01471882e+02	0.00000000e+00
1.80941482e+02	7.97075596e-03	4.05905425e-02	8.36466093e+00	9.02451282e+02	0.00000000e+00
1.81137852e+02	7.99606767e-03	4.07194407e-02	8.36469101e+00	9.03430683e+02	0.00000000e+00
1.81334222e+02	7.91386737e-03	4.03008412e-02	8.36472111e+00	9.04410083e+02	0.00000000e+00
1.81530591e+02	7.92676138e-03	4.03665030e-02	8.36475121e+00	9.05389484e+02	0.00000000e+00
1.81726961e+02	8.00846235e-03	4.07825598e-02	8.36478133e+00	9.06368884e+02	0.00000000e+00
1.81923331e+02	7.96453591e-03	4.05588673e-02	8.36481147e+00	9.07348285e+02	0.00000000e+00
1.82119701e+02	7.92173849e-03	4.03409244e-02	8.36484163e+00	9.08327685e+02	0.00000000e+00
1.82316071e+02	7.60198299e-03	3.87125908e-02	8.36487183e+00	9.09307085e+02	0.00000000e+00
1.82512440e+02	8.22355092e-03	4.18778840e-02	8.36490247e+00	9.10286486e+02	0.00000000e+00
1.82708810e+02	7.43444361e-03	3.78594077e-02	8.36493675e+00	9.11265886e+02	0.00000000e+00
1.82905180e+02	7.35231522e-03	3.74411744e-02	8.36497501e+00	9.12245287e+02	0.00000000e+00
1.83101550e+02	7.49914674e-03	3.81889041e-02	8.36501510e+00	9.13224687e+02	0.00000000e+00
1.83297920e+02	7.77109903e-03	3.95738030e-02	8.36505517e+00	9.14204087e+02	0.00000000e+00
1.83494289e+02	7.39764720e-03	3.76720244e-02	8.36509344e+00	9.15183488e+02	0.00000000e+00
1.83690659e+02	7.19523627e-03	3.66412603e-02	8.36512817e+00	9.16162888e+02	0.00000000e+00
1.83887029e+02	7.01449187e-03	3.57208315e-02	8.36515769e+00	9.17142289e+02	0.00000000e+00
1.84083399e+02	7.10213158e-03	3.61671309e-02	8.36518038e+00	9.18121689e+02	0.00000000e+00
1.84279768e+02	6.98068654e-03	3.55486801e-02	8.36519469e+00	9.19101089e+02	0.00000000e+00
1.84476138e+02	6.69607809e-03	3.40993306e-02	8.36520046e+00	9.20080490e+02	0.00000000e+00
1.84672508e+02	6.86588232e-03	3.49640473e-02	8.36520076e+00	9.21059890e+02	0.00000000e+00
1.84868878e+02	6.61385235e-03	3.36806015e-02	8.36520076e+00	9.22039291e+02	0.00000000e+00
1.85065248e+02	6.78920497e-03	3.45735730e-02	8.36520076e+00	9.23018691e+02	0.00000000e+00
1.85261617e+02	6.58488759e-03	3.35331004e-02	8.36520076e+00	9.23998091e+02	0.00000000e+00
1.85457987e+02	6.61187329e-03	3.36705232e-02	8.36520076e+00	9.24977492e+02	0.00000000e+00
1.85654357e+02	6.37219741e-03	3.24499898e-02	8.36520076e+00	9.25956892e+02	0.00000000e+00
1.85850727e+02	6.37128884e-03	3.24453630e-02	8.36520076e+00	9.26936293e+02	0.00000000e+00
1.86047096e+02	6.25626621e-03	3.18596180e-02	8.36520076e+00	9.27915693e+02	0.00000000e+00
1.86243466e+02	6.07315121e-03	3.09271171e-02	8.36520076e+00	9.28895093e+02	0.00000000e+00
1.86439836e+02	6.20304018e-03	3.15885679e-02	8.36520149e+00	9.29874494e+02	0.00000000e+00
1.86636206e+02	6.39397799e-03	3.25609060e-02	8.36520576e+00	9.30853894e+02	0.00000000e+00
1.86832576e+02	6.15690165e-03	3.13536106e-02	8.36521961e+00	9.31833295e+02	0.00000000e+00
1.87028945e+02	6.14756731e-03	3.13060761e-02	8.36524288e+00	9.32812695e+02	0.00000000e+00
1.87225315e+02	5.99625742e-03	3.05355405e-02	8.36527295e+00	9.33792095e+02	0.00000000e+00
1.87421685e+02	5.74331164e-03	2.92474310e-02	8.36530788e+00	9.34771496e+02	0.00000000e+00
1.87618055e+02	5.88470566e-03	2.99674706e-02	8.36534601e+00	9.35750896e+02	0.00000000e+00
1.87814424e+02	5.70574208e-03	2.90561106e-02	8.36538567e+00	9.36730297e+02	0.00000000e+00
1.88010794e+02	5.49977545e-03	2.80072393e-02	8.36542521e+00	9.37709697e+02	0.00000000e+00
1.88207164e+02	5.76823185e-03	2.93743356e-02	8.36546298e+00	9.38689097e+02	0.00000000e+00
1.88403534e+02	5.69835874e-03	2.90185114e-02	8.36549757e+00	9.39668498e+02	0.00000000e+00
1.88599904e+02	5.70359902e-03	2.90451972e-02	8.36552832e+00	9.40647898e+02	0.00000000e+00
1.88796273e+02	5.47209785e-03	2.78662929e-02	8.36555847e+00	9.41627299e+02	0.00000000e+00
1.88992643e+02	5.46036201e-03	2.78065290e-02	8.36558859e+00	9.42606699e+02	0.00000000e+00
1.89189013e+02	5.26377398e-03	2.68054175e-02	8.36561870e+00	9.43586100e+02	0.00000000e+00
1.89385383e+02	5.15269627e-03	2.62397617e-02	8.36564880e+00	9.44565500e+02	0.00000000e+00
1.89581753e+02	4.97781281e-03	2.53491794e-02	8.36567890e+00	9.45544900e+02	0.00000000e+00
1.89778122e+02	4.79942987e-03	2.44407762e-02	8.36570900e+00	9.46524301e+02	0.00000000e+00
1.89974492e+02	5.16072535e-03	2.62806493e-02	8.36573912e+00	9.47503701e+02	0.00000000e+00
1.90170862e+02	5.00572490e-03	2.54913198e-02	8.36576925e+00	9.48483102e+02	0.00000000e+00
1.90367232e+02	5.17948918e-03	2.63762028e-02	8.36579942e+00	9.49462502e+02	0.00000000e+00
1.90563601e+02	5.04724561e-03	2.57027613e-02	8.36583089e+00	9.50441902e+02	0.00000000e+00
1.90759971e+02	4.97547098e-03	2.53372538e-02	8.36586596e+00	9.51421303e+02	0.00000000e+00
1.90956341e+02	4.98539919e-03	2.53878125e-02	8.36590424e+00	9.52400703e+02	0.00000000e+00
1.91152711e+02	4.96906363e-03	2.53046247e-02	8.36594418e+00	9.53380104e+02	0.00000000e+00
1.91349081e+02	4.87671676e-03	2.48343545e-02	8.36598413e+00	9.54359504e+02	0.00000000e+00
1.91545450e+02	4.74950354e-03	2.41865297e-02	8.36602239e+00	9.55338904e+02	0.00000000e+00
1.91741820e+02	4.73804328e-03	2.41281690e-02	8.36605628e+00	9.56318305e+02	0.00000000e+00
1.91938190e+02	4.81461039e-03	2.45180819e-02	8.36608460e+00	9.57297705e+02	0.00000000e+00
1.92134560e+02	4.72101937e-03	2.40414760e-02	8.36610588e+00	9.58277106e+02	0.00000000e+00
1.92330929e+02	4.50155091e-03	2.29238475e-02	8.36611874e+00	9.59256506e+02	0.00000000e+00
1.92527299e+02	4.31259778e-03	2.19616163e-02	8.36612363e+00	9.60235906e+02	0.00000000e+00
1.92723669e+02	4.27933282e-03	2.17922167e-02	8.36612363e+00	9.61215307e+02	0.00000000e+00
1.92920039e+02	4.47218146e-03	2.27742855e-02	8.36612363e+00	9.62194707e+02	0.00000000e+00
1.93116409e+02	4.40744056e-03	2.24445968e-02	8.36612363e+00	9.63174108e+02	0.00000000e+00
1.93312778e+02	4.24039024e-03	2.15939042e-02	8.36612363e+00	9.64153508e+02	0.00000000e+00
1.93509148e+02	4.12748986e-03	2.10189665e-02	8.36612363e+00	9.65132908e+02	0.00000000e+00
1.93705518e+02	4.12512372e-03	2.10069171e-02	8.36612363e+00	9.66112309e+02	0.00000000e+00
1.93901888e+02	3.98359285e-03	2.02861806e-02	8.36612363e+00	9.67091709e+02	0.00000000e+00
1.94098257e+02	3.88550160e-03	1.97866574e-02	8.36612363e+00	9.68071110e+02	0.00000000e+00
1.94294627e+02	3.72011687e-03	1.89444468e-02	8.36612363e+00	9.69050510e+02	0.00000000e+00
1.94490997e+02	3.69832572e-03	1.88334768e-02	8.36612497e+00	9.70029910e+02	0.00000000e+00
1.94687367e+02	3.82964700e-03	1.95022216e-02	8.36613068e+00	9.71009311e+02	0.00000000e+00
1.94883737e+02	3.82994682e-03	1.95037485e-02	8.36614549e+00	9.71988711e+02	0.00000000e+00
1.95080106e+02	3.88113723e-03	1.97644322e-02	8.36617028e+00	9.72968112e+02	0.00000000e+00
1.95276476e+02	3.91867984e-03	1.99556155e-02	8.36620112e+00	9.73947512e+02	0.00000000e+00
1.95472846e+02	3.77327948e-03	1.92151738e-02	8.36623641e+00	9.74926912e+02	0.00000000e+00
1.95669216e+02	3.72088182e-03	1.89483422e-02	8.36627469e+00	9.75906313e+02	0.00000000e+00
1.95865586e+02	4.00649681e-03	2.04028175e-02	8.36631453e+00	9.76885713e+02	0.00000000e+00
1.96061955e+02	3.76503543e-03	1.91731915e-02	8.36635422e+00	9.77865114e+02	0.00000000e+00
1.96258325e+02	3.56657657e-03	1.81625531e-02	8.36639143e+00	9.78844514e+02	0.00000000e+00
1.96454695e+02	3.43502256e-03	1.74926231e-02	8.36642519e+00	9.79823915e+02	0.00000000e+00
1.96651065e+02	3.36053014e-03	1.71132754e-02	8.36645887e+00	9.80803315e+02	0.00000000e+00
1.96847434e+02	3.34585382e-03	1.70385372e-02	8.36649512e+00	9.81782715e+02	0.00000000e+00
1.97043804e+02	3.42193075e-03	1.74259539e-02	8.36653440e+00	9.82762116e+02	0.00000000e+00
1.97240174e+02	3.23432597e-03	1.64705891e-02	8.36657478e+00	9.83741516e+02	0.00000000e+00
1.97436544e+02	3.31804572e-03	1.68969263e-02	8.36661390e+00	9.84720917e+02	0.00000000e+00
1.97632914e+02	3.23214052e-03	1.64594598e-02	8.36665037e+00	9.85700317e+02	0.00000000e+00
1.97829283e+02	3.09280850e-03	1.57499208e-02	8.36668284e+00	9.86679717e+02	0.00000000e+00
1.98025653e+02	3.51183369e-03	1.78837786e-02	8.36671004e+00	9.87659118e+02	0.00000000e+00
1.98222023e+02	2.90008074e-03	1.47684675e-02	8.36672755e+00	9.88638518e+02	0.00000000e+00
1.98418393e+02	2.81029444e-03	1.43112368e-02	8.36673611e+00	9.89617919e+02	0.00000000e+00
1.98614762e+02	2.85600323e-03	1.45440057e-02	8.36673899e+00	9.90597319e+02	0.00000000e+00
1.98811132e+02	2.80950473e-03	1.43072152e-02	8.36673899e+00	9.91576719e+02	0.00000000e+00
1.99007502e+02	2.61797434e-03	1.33318595e-02	8.36673899e+00	9.92556120e+02	0.00000000e+00
1.99203872e+02	2.61144794e-03	1.32986243e-02	8.36673899e+00	9.93535520e+02	0.00000000e+00
1.99400242e+02	2.52472269e-03	1.28569817e-02	8.36673899e+00	9.94514921e+02	0.00000000e+00
1.99596611e+02	2.40426736e-03	1.22435710e-02	8.36673899e+00	9.95494321e+02	0.00000000e+00
1.99792981e+02	2.38792468e-03	1.21603470e-02	8.36673899e+00	9.96473721e+02	0.00000000e+00
1.99989351e+02	2.22326105e-03	1.13218085e-02	8.36673899e+00	9.97453122e+02	0.00000000e+00
2.00185721e+02	2.19448887e-03	1.11752880e-02	8.36673899e+00	9.98432522e+02	0.00000000e+00
2.00382090e+02	2.09351877e-03	1.06611046e-02	8.36673926e+00	9.99411923e+02	0.00000000e+00
2.00578460e+02	1.76607045e-03	8.99359586e-03	8.36674106e+00	1.00039132e+03	0.00000000e+00
2.00774830e+02	1.55841120e-03	7.93610499e-03	8.36675649e+00	1.00137072e+03	0.00000000e+00
2.00971200e+02	1.39784404e-03	7.11842744e-03	8.36678427e+00	1.00235012e+03	0.00000000e+00
2.01167570e+02	1.17632457e-03	5.99035431e-03	8.36682036e+00	1.00332952e+03	0.00000000e+00
2.01363939e+02	9.31924723e-04	4.74576443e-03	8.36686229e+00	1.00430892e+03	0.00000000e+00
2.01560309e+02	9.03529792e-04	4.60116514e-03	8.36690738e+00	1.00528833e+03	0.00000000e+00
